"website","product_name","product_url","review_header","review_text","review_rating"
"probikeshop.fr","Démonte Boîtier de Pédalier BBB PULLSTAR BTL-20L SHIMANO","https://www.probikeshop.fr/bbb-demonte-boitier-de-pedalier-pullstar-btl-2-l-shimano/93891.html","Excellent","Utilisé 2 fois depuis l'achat, levier assez long pour les boîtiers récalcitrants, la vis qui maintient l'outil est très utile pour forcé sans dérapage.","5"
"probikeshop.fr","Démonte Boîtier de Pédalier BBB PULLSTAR BTL-20L SHIMANO","https://www.probikeshop.fr/bbb-demonte-boitier-de-pedalier-pullstar-btl-2-l-shimano/93891.html","Ottima!","ottimo attrezzo utile per smontare e sostituire le corone RaceFace direct mount cinch; buona leva grazie alla sua lunghezza.","5"
"probikeshop.fr","Levier Démonte Cassette BBB LOCKOUT Campagnolo","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-campagnolo/83848.html","RAS","Nickel fait parfaitement ce pour quoi cet outil a été concu, livraison rapide et soigner, et surtout un prix défiant toutes concurrences","5"
"probikeshop.fr","Levier Démonte Cassette BBB LOCKOUT Campagnolo","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-campagnolo/83848.html","","Bien pour le montage, mais au démontage l'écrou reste coincé, l'usinage est un peu juste.","4"
"probikeshop.fr","Dérive-Chaîne BBB PROFICONNECT BTL-55","https://www.probikeshop.fr/derive-chaine-bbb-proficonnect-btl-55/104039.html","Efficace","Outil bien conçu et solide, utilisé sur chaîne 9v. Facile à prendre en main.","5"
"probikeshop.fr","Dérive-Chaîne BBB PROFICONNECT BTL-55","https://www.probikeshop.fr/derive-chaine-bbb-proficonnect-btl-55/104039.html","Service rapide et produits de qualité","Produits de qualité livrés très rapidement ! Rien à dire !!!","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","super fonctionnel","Pince super efficace et pas chère. Le plus est sa double fonction ( montage et démontage ). Utilisée 4 fois , RAS.","4"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Cassée lors de la 3eme utilisation !","Pas solide du tout, achetée il y a 2 mois elle est déjà cassée ! 10 euros ça fait cher pour 2 utilisations !","1"
"probikeshop.fr","Clé pour Boîtier de Pédalier BBB MULTIHOOK BTL-24","https://www.probikeshop.fr/cle-pour-boitier-de-pedalier-bbb-multihook-btl-24/103973.html","Fait son job","Livré dans les délais (3 jours).
Fait bien son job pour les vieux boîtiers de pédalier vintage. Mériterai un ergot un peu plus acéré, mais pour le prix, il ne faut pas vraiment hésiter.","4"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","Bonne prise en main","J'ai essayé ce matériel et il me donne entière satisfaction pour l'instant, voire sur la durée d'utilisation.","4"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","Super outil","Trés bon outil de bonne qualité
Le centreur est tres utile","5"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","Très bien","Aucun problème pour démonter ma cassette. A voir dans le temps.","4"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","Décu, cassé des la première fois","Comme pour d'autres personnes, la chaine s'est cassée des la première utilisation sans avoir pu m'en servir ..
Je déconseille donc cet achat","1"
"probikeshop.fr","Démonte Boîtier de Pédalier BBB PULLSTAR BTL-20L SHIMANO","https://www.probikeshop.fr/bbb-demonte-boitier-de-pedalier-pullstar-btl-2-l-shimano/93891.html","Perfecta y resistente","Va perfecta para cambiar platos race face, y pedalier shimano","5"
"probikeshop.fr","Démonte Boîtier de Pédalier BBB PULLSTAR BTL-20L SHIMANO","https://www.probikeshop.fr/bbb-demonte-boitier-de-pedalier-pullstar-btl-2-l-shimano/93891.html","Super fonctionnalité","Je suis très content de cet outil. J'ai démonté mon boitier sans effort avec le long manche","5"
"probikeshop.fr","Dérive-Chaîne BBB PROFICONNECT BTL-55","https://www.probikeshop.fr/derive-chaine-bbb-proficonnect-btl-55/104039.html","Un outil très pro !","Acheté la semaine dernière, plusieurs fois testé sur une vieille chaîne. C'est un super produit, très pro et très costaud !
Attention cependant à bien placer la chaîne, car je me trompais de position sur mes premiers essais !
La livraison de PBS, comme d'habitude, c'est ultra rapide et nickel !","5"
"probikeshop.fr","Dérive-Chaîne BBB PROFICONNECT BTL-55","https://www.probikeshop.fr/derive-chaine-bbb-proficonnect-btl-55/104039.html","Très bonne fonctionnalité","Dérive-chaîne solide, compatible pour chaîne Campa 11vit, facilité d'utilisation  après avoir pris connaissance des schémas de la notice.
Matage du rivet sans difficulté,  être toutefois méticuleux.","4"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Produto de excelente qualidade","Inteiramente satisfeito com o produto. Produto coincidente com a descrição.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Pratique pour les maillons !","Vraiment pratique pour défaire les maillons rapides (et les monter), un simple geste sans forcer et c'est fait.
Encore un outil qui est relativement cher pour ce qu'il représente et sa fréquence d'utilisation","5"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","bon produit","rempli parfaitement sa fonction, pas de soucis, probikeshop au top pour l'envoi!","5"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","Todo perfecto.","Envío muy rápido y la herramienta funciona perfectamente.
Muy recomendable.","5"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","bonne fonctionnalité","je m'en suis servi une fois depuis l'achat et pas de problème pour enlever ma cassette...nickel!","4"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","Fragile","Même expérience que d'autres personnes sur le site. Maillon de la chaine cassé dès la première utilisation. La cassette est toujours en place ...","1"
"probikeshop.fr","Démonte Boîtier de Pédalier BBB PULLSTAR BTL-20L SHIMANO","https://www.probikeshop.fr/bbb-demonte-boitier-de-pedalier-pullstar-btl-2-l-shimano/93891.html","tout parfait","reçu à l'heure et bon outil qui m'a permis de débloquer ma cassette","5"
"probikeshop.fr","Démonte Boîtier de Pédalier BBB PULLSTAR BTL-20L SHIMANO","https://www.probikeshop.fr/bbb-demonte-boitier-de-pedalier-pullstar-btl-2-l-shimano/93891.html","Très utile","Fonctionne très bien pour démonter le boitier de pédalier. La notice pourrait être un peu plus complète. Il faut comprendre qu'on peut tirer la vis en arrière.","4"
"probikeshop.fr","Dérive-Chaîne BBB PROFICONNECT BTL-55","https://www.probikeshop.fr/derive-chaine-bbb-proficonnect-btl-55/104039.html","super,sans effort","depuis 1 mois que je l'ai acheté,je viens de m'en servir,j'ai dérivé ma chaîne sans effort,une shimano SLX.
il est peut être un peu lourd pour mettre dans le sac à dos,mais mieux s'allourdir de 300grs et être sur d'avoir un bon outil,quand on est en plein milieu de la forêt.","5"
"probikeshop.fr","Dérive-Chaîne BBB PROFICONNECT BTL-55","https://www.probikeshop.fr/derive-chaine-bbb-proficonnect-btl-55/104039.html","Très bon produit","Je viens de le tester sur une chaîne Campagnolo 10 vitesses . Impeccable rien à redire sinon que c'est beaucoup moins chère que le dérive chaîne Campagnolo !!! De plus c'est un produit d'atelier pas un outil de poche !!!","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Fait bien le job","Très pratique à utiliser, parait robuste, donc tout ce qu'on lui demande et à un prix correct.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","efficace","Super efficace aussi bien au montage qu'au démontage.","5"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","Confort d'utilisation","Gros confort d'utilisation grâce à son levier et sa poignée.","5"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","pas encore utilisé, donc pas de 5e etoile","Acheté à l'origine pour démonter un vieux vélo que je retape... Perdu : c'est pas une cassette mais une roue libre dessus... Pas grave : il me servira pour mon autre vélo qui lui a une cassette shimano ;)
Sinon, envoi rapide, bien empaqueté. Rien à dire sur le service :)","4"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","Bon produit","Produit conforme pas encore servi mais semble solide. Livraison rapide","5"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","Cassé lors de la première utilisation","Première utilisation et le maillon de fixation sur le bras s'arrache! Sans avoir eu le temps de forcer dessus. La cassette est toujours en place :(","1"
"probikeshop.fr","Démonte Boîtier de Pédalier BBB PULLSTAR BTL-20L SHIMANO","https://www.probikeshop.fr/bbb-demonte-boitier-de-pedalier-pullstar-btl-2-l-shimano/93891.html","L'outil indispensable !","Acheté mardi soir, dispo en point relais le jeudi.
L'outil est de bonne facture et juste indispensable pour déposer les boitiers de pédalier. Je vous le recommande.","5"
"probikeshop.fr","Démonte Boîtier de Pédalier BBB PULLSTAR BTL-20L SHIMANO","https://www.probikeshop.fr/bbb-demonte-boitier-de-pedalier-pullstar-btl-2-l-shimano/93891.html","Je recommande","Super content, j'ai démonté et remonté plusieurs boîtiers depuis son acquisition. Je peux donc confirmer que c'est devenu super facile avec cet outil.","5"
"probikeshop.fr","Dérive-Chaîne BBB PROFICONNECT BTL-55","https://www.probikeshop.fr/derive-chaine-bbb-proficonnect-btl-55/104039.html","Solide sauf le rivet","J ai acheté cet article. L outil paraît très solide mais les rivets vendus avec sont vraiment de très mauvaise qualité (cassés des la première utilisation ) j ai du racheter un Rivet en fer cette fois et la c est du solide je recommande ce produit","5"
"probikeshop.fr","Dérive-Chaîne BBB PROFICONNECT BTL-55","https://www.probikeshop.fr/derive-chaine-bbb-proficonnect-btl-55/104039.html","Bon produit","Super produit, bonne prise en main.
Matériaux utilisés de très bonne qualité.
Produit très robuste.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Perfecto para montar y desmontar la cadena","Lo utilizo para desmontar la cadena y limpiar la transmisión. Más cómodo que tronchar la cadena y poner bulon nuevo cada vez.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Parfaite","Cette pince est parfaite, qualité prix au top. Lors de l'achat j'ai eu des doutes sur le remontage de l'attache rapide. Aucun doute à avoir elle démonte et remonte une attache rapide très facilement.","5"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","Fais son job","Pas assez de recul pour juger de la fiabilité, mais correspond a mes attentes","4"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","bonne fonctionnalité","je m'en suis servi une fois déjà et très bien...bon matériel","4"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","","Fouet en apparence solide mais le maillon de fixation sur le bras s'est cassé dès la 3ème utilisations sans forcer ! Réussi à le réparer en bricolant mais déçu.","2"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","","fouet a chaine pas cher et qui fait son boulot démontage de 3 cassettes pour l'instant et toujours aussi bien à voir dans le temps mais je recommande pour un particulier","5"
"probikeshop.fr","Dérive-Chaîne BBB PROFICONNECT BTL-55","https://www.probikeshop.fr/derive-chaine-bbb-proficonnect-btl-55/104039.html","Bon produit","Le derive chaine est bien fait mais il manque un embout à 90 degrés pour river l'axe après montage","4"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Perfecto para poner y quitar eslabon rapido.","Lo he usado un par de veces, va de lujo y no ocupa mucho espacio.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Pratique","Finit les galères pour enlever l'attache rapide. Outils simple et pratique.","5"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","Très bien","J'ai acheté ce produit pour le remplacement de mes jantes et je n'ai eu aucun soucis pour le démontage et remontage de la cassette. Fonctionne très bien.
Merci.","5"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","","Sem problemas alguns, faz exactamente o trabalho para o qual foi desenhada, tal como o Turntable da BBB, entrou sem problemas no lockring da Sram e depois no da Shimano igualmente sem problemas, o pin que tem ao centro é muito útil para manter chave no lugar e centrada, pega confortável, tal como o BBB Turntable relação qualidade/preço óptima.","5"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","","Chave faz o serviço na perfeição, desmontei cassete Sram e montei a Shimano XT e voltei ter de tirar a XT e voltar a instalar, faz o serviço para o qual foi projectada na perfeição, relação qualidade/preço óptima, pelo menos as 3 vezes que foi usada foi sem problemas alguns.","5"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","","Bon produit, un manche un peu plus long serait idéal.","4"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Super Pince !!","Cette pince est parfaite, j'en suis très content !!!","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","","Prodotto Utilissimo e molto facile da utilizzare consegnato in tempi brevi","5"
"probikeshop.fr","Démonte Cassette BBB LOCKOUT Shimano","https://www.probikeshop.fr/bbb-demonte-cassette-lockout-shimano/81665.html","","Très bon produit le prix est bien aussi j'ai aussi acheté le fouet à chaine de la marque qui est aussi top.","5"
"probikeshop.fr","Fouet à Chaîne BBB TURNTABLE","https://www.probikeshop.fr/bbb-fouet-a-chaine-turntable/79918.html","","que du bon, je prend celui là pour l'atelier du magasin. Mieux que park tool","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Très bon produit","Pince indispensable pour démonter la chaîne prend peut de place et très sympa.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Ravi du service et des produits.","Je suis enchanté du service de ce fournisseur. Et des produits proposés.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Facile !","Attache rapide SRAM 10v impossible à démonter à la main... 2s avec l'outils et sans effort...top !!","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Prático","Bom alicate,muito fácil de utilizar e de boa qualidade.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","""GENIAL""","un outil : deux fonctions que demander de mieux? et pas cher","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Simple et efficace","J'ai acheté cette pince pour l'entretien de ma transmission et je je doit dire qu'elle est parfaite, démonte et remonte sans difficulté. Outil à posséder dans sa caisse de maintenance de velo.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Ottimo prodotto","Ben fatto e prezzo giusto. Compatto e leggero, trovo molto utile la fascetta di chiusura","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Indispensable !","Article acheté il y a de ça plusieurs semaines, et utilisé plus d'une dizaine de fois sur une chaîne 10 vitesses. Aucuns problèmes que ça soit au montage, comme au démontage de l'attache rapide. 
Pince très utile pour faire l'entretien de la chaîne, et du reste de la transmission. La pince semble solide, elle supporte très bien les tensions exercées lors du montage ou démontage de la chaîne.
La pince est compatible avec tous les types d'attache rapide.

Article à acheter sans hésiter.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Super pratique","très facile d'utilisation
2 en 1
dommage qu'elle soit un peu lourde pour mettre dans le sac à dos","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Très bien","Démontage et remontage de l'attache rapide grandement facilité. Qualité BBB","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","L'outil qui simplifie la vie","Voilà un bel outil 2 en 1 pour démonter/remonter un maillon ''rapide'' de chaîne 10V sans se prendre le ''chou''. Il remplace avantageusement la pince multiprise que j'utilisai jusqu'à maintenant !
Il a l'air costaud (utilisé 3 fois depuis mon achat).
Le prix très correct et la livraison dans les temps : nickel !","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","trés facile","un vrai régal de travailler avec du matériel adapté. elle est très bien pour verrouiller ou pour déverrouiller une attache rapide de chaine. en plus ça permet de travailler en sécurité pour les doigts.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Bon matériel","je l'ai utilisé  quelque fois depuis l'achat.
Très pratique","4"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Mala Calidad","Un sólo uso y una punta se rompió. Muy Mala calidad","1"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Un indispensable dans le sac à dos","Suite à une sortie avortée pour cause de casse de chaîne, je me suis équipé de cette pince et des maillons rapides qui vont bien. Ce matin, casse de la chaîne d'un compère : réparation en direct live et retour sur les sentiers ! Cette pince est d'autant plus pratique qu'elle est 2 en 1 (démontage / remontage). Outil indispensable à coupler avec des maillons rapides évidemment et un dérive chaîne. Le gars qui a cassé sa chaîne ce matin est en train de commander la pince en ce moment même ;o)","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","pratique","Remplis très bien son rôle ,idéal quand on doit changer sa chaîne muni d'un maillon rapide","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Pratique","Très utile pour détacher l'attache rapide sans effort et du premier coup. Moins utile sur le montage d'une chaine neuve avec attache rapide, les becs de la pince ne rentre pas facilement entre les maillons car l'attache est dur à mettre en place, mais un bon coup de manivelle suffit à mettre en place correctement une attache rapide.","4"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Très bon matériel.","Je recommande cette pince, elle me donne entière satisfaction.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","ottima funzionalita","La pinza è ottima sia nella chiusura che nell'apertura, non ha nessun gioco nel perno centrale, ed è abbastanza leggera.
Probike aggiudicato.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Magnifica herramienta","Con esta herramienta que es buena-bonita-barata, se acabo la pereza de desmontar y montar la cadena; siempre y cuando tengamos instalado un eslabon rapido son segundos lo que se tarda en quitar y poner","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Très efficace","Pince indispensable pour monter ou retirer chaines 10 vitesses contrairement à une 9 vitesses qui peut s'assembler ou s'enlever à la main.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Très bon produit","Très content de cet achat répond bien à mon attente","4"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","2 en 1 et efficace","Rempli parfaitement sa fonction et permet d'avoir qu'une seule pince plutôt qu'une pour ouvrir et une autre pour fermer.
Le prix est aussi correct","4"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Indispensable","Pour moins de 10 Euros démonter et remonter sa chaîne en 20 secondes, s'est top.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","produit de qualite","PRODUIT PARFAIT BONNE QUALITE ET FONCTIONNEL TIEND BIEN DANS LA MAIN","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Buen producto","Ya lo he utilizado un par de veces y es una herramienta excelente. Facilita muchísimo el trabajo.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","très pratique","acheté pour monter l'attache rapide sur ma Chaîne KMC 10V X10.93 je l'ai trouvé très pratique","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Pince tout en un","Bien pratique,pour accrocher et décrocher les maillons rapides tous modèles,
à mettre dans le sac à dos avec les autres outils pour ne pas rentrer à pied, en cas de casse de chaîne .","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Parfaite","Pince achetée il y a moins de 15 jours pour enlever une chaîne grâce au maillon rapide. Rien à redire elle fait son boulot: maillon rapide enlevé, changement de chaîne et mise en place d'un nouveau maillon très facilement grâce à cette pince double usage ! Elle a l'air de bonne qualité et les finitions sont de qualité !
A acheter les yeux fermés !!","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Herramienta imprescindible","Muy bien todo, y con regalito incluido. Como siempre genial !!!","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","très bien","fonctionne très bien sur les attaches POWER LOCK de chez SRAM, dans les 2 sens","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","indispensable","ça facilite la vie du petit bricoleur comme moi,tres bon rapport qualite prix.ras pour la livraison","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Rapide et efficace !","Utilisation très simple pour enlever et remettre en 2 coups de pince une attache rapide. Je recommande.","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Excellent produit ;","Montage et demontage d'une attache rapide KMC impossible à monter sans une pince.
Produit economique puisqu'il permet de monter et demonter l'attache quant il faut acheter 2 pinces pour reliser ces 2 fontions","4"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Increíble,","Hasta 20 minutos tardaba en quitar los eslabones llegando incluso a tener que romperlo por no soltar ahora 2 segundos y fuera","5"
"probikeshop.fr","Pince Attache Rapide BBB LINKFIX BTL-77 2 en 1","https://www.probikeshop.fr/pince-attache-rapide-bbb-linkfix-btl-77-2-en-1/93901.html","Bon rapport qualité prix - outil 100% fonctionnel","Utilisé pour remplacer chaine SRAM 11V:
- sans problème pour défaire maillon Powerlock sur ancienne chaine (1000 km au compteur)
- et aucun problème pour remonter le maillon Powerlock sur chaine neuve
Fonctionne donc parfaitement dans les 2 sens -contrairement au commentaire ci-dessus qui dit le contraire - d'une facilité déconcertante car un effort très modéré sur la pince est suffisant - contrairement au commentaire ci-dessus qui dit le contraire.","4"
